Customer_ID,Gender,Age,Region,Account_Type,Transaction_Date,Transaction_Type,Amount,Loan_Status,Credit_Score
10061,Male,54,East,Savings,2023-06-16,Loan,90424.0,,369
11241,Male,20,South,Savings,2023-11-04,Withdrawal,24148.0,Approved,337
14768,Male,42,,Current,2023-05-15,Loan,56277.0,Approved,842
11041,Male,63,North,Current,2023-01-30,EMI,,Default,451
14318,Female,59,,Current,2023-10-22,Deposit,47809.0,Rejected,608
12761,Female,23,North,Current,2023-04-05,EMI,59126.0,Approved,780
12121,Female,31,West,Current,2023-09-20,EMI,94355.0,Rejected,559
11525,Male,28,West,Current,2024-02-22,Deposit,87891.0,Approved,848
13522,Male,51,West,Current,2023-02-04,Deposit,11687.0,Approved,432
10154,Male,25,West,Savings,2023-03-15,Deposit,48346.0,Rejected,821
12249,Female,20,North,Current,2024-10-29,Withdrawal,27951.0,Approved,530
10482,Female,43,,Savings,2023-11-27,EMI,33162.0,Approved,522
14796,Female,52,West,Current,2023-10-23,Withdrawal,14173.0,Default,783
14440,Female,33,West,Current,2024-11-03,EMI,84481.0,Rejected,621
13579,Female,46,North,Savings,2024-08-21,EMI,43861.0,Approved,516
14255,Female,67,East,Current,2023-07-21,EMI,83941.0,Default,387
13921,Male,52,West,Savings,2024-08-10,Loan,57938.0,Rejected,715
13563,Female,33,West,Current,2024-08-02,Withdrawal,38703.0,Default,804
13316,Male,48,South,Current,2023-05-26,Withdrawal,24612.0,Approved,610
11763,Male,47,East,Current,2023-09-27,Loan,92908.0,,850
13539,Female,37,East,Current,2024-10-11,EMI,39052.0,Rejected,336
14951,Female,55,East,Current,2023-02-14,Deposit,26176.0,Approved,363
10751,Female,46,West,Savings,2023-11-01,Deposit,39875.0,Approved,891
13620,Male,68,West,Current,2023-06-12,Deposit,82298.0,Rejected,682
11786,Female,69,East,Savings,2023-03-08,Loan,79160.0,Rejected,685
14405,Female,68,South,Current,2024-04-07,Deposit,83563.0,,435
13384,Male,36,West,Current,2024-11-18,EMI,75681.0,Default,444
14268,Female,18,West,Current,2023-01-02,EMI,99343.0,Rejected,796
10406,Female,62,North,Current,2023-12-26,Loan,12117.0,Rejected,340
10758,Male,20,North,Current,2024-01-26,Deposit,16133.0,Approved,472
12712,Male,56,South,Savings,2023-03-26,EMI,45776.0,Rejected,605
12671,Male,25,,Current,2023-11-21,Deposit,58219.0,Default,474
14167,Female,50,East,Current,2024-11-21,Withdrawal,10837.0,Approved,616
10098,Female,57,South,Current,2024-07-08,EMI,56709.0,Default,745
11334,Female,54,West,Savings,2024-01-04,Withdrawal,18127.0,Rejected,677
14591,Female,21,North,Current,2023-09-04,EMI,75607.0,,590
12792,Male,69,,Savings,2023-02-26,Withdrawal,28204.0,,500
12855,Female,18,West,Savings,2024-06-09,Withdrawal,20703.0,Default,366
10187,Female,18,East,Current,2023-05-29,Loan,18658.0,Rejected,579
11137,Male,39,South,Savings,2024-06-19,Loan,30784.0,Default,712
12724,Male,69,South,Current,2023-10-20,Loan,73836.0,Rejected,754
13584,Female,24,East,Savings,2023-10-21,Loan,92164.0,Rejected,856
12059,Female,55,South,Current,2023-02-20,EMI,62429.0,Default,648
11320,Male,32,South,Savings,2023-01-26,Withdrawal,65353.0,Rejected,306
14330,Female,55,East,Current,2024-04-07,EMI,12565.0,Default,680
10149,Male,39,South,Current,2023-03-23,Deposit,65136.0,Default,531
10029,Female,49,West,Savings,2024-07-29,Loan,18801.0,Default,587
14270,Female,28,North,Savings,2023-01-19,Withdrawal,64705.0,Approved,601
11395,Male,45,South,Savings,2023-10-19,Loan,15987.0,Rejected,878
13364,Female,20,North,Current,2023-02-03,Deposit,61910.0,Approved,381
10693,Male,54,South,Current,2024-08-01,Withdrawal,46147.0,Default,807
12867,Female,67,South,Current,2023-11-04,Withdrawal,14499.0,Approved,855
13777,Male,40,North,Savings,2023-07-25,EMI,74830.0,Default,733
11387,Male,20,South,Current,2023-06-12,Withdrawal,15947.0,Approved,833
11846,Male,34,North,Savings,2023-04-18,Withdrawal,8228.0,Rejected,337
14878,Male,61,East,Savings,2024-09-19,Deposit,41965.0,Approved,313
10130,Female,48,West,Current,2023-01-17,Withdrawal,94316.0,Approved,846
11600,Male,33,South,Current,2023-01-21,Withdrawal,62895.0,,720
13630,Female,23,West,Savings,2023-06-03,EMI,5125.0,Approved,307
14875,Female,32,North,Savings,2023-03-01,Withdrawal,64534.0,Default,373
10702,Female,56,,Savings,2023-01-13,Deposit,89589.0,Rejected,487
13548,Female,34,South,Current,2024-10-19,Deposit,90860.0,Rejected,838
13029,Male,24,South,Current,2023-07-06,EMI,17303.0,Default,815
12970,Male,42,East,Current,2024-12-07,EMI,22500.0,Rejected,773
14675,Female,39,South,Current,2024-09-16,EMI,39636.0,Rejected,324
11709,Female,57,West,Savings,2024-11-08,Withdrawal,21997.0,Approved,702
12954,Female,50,East,Current,2024-07-16,Loan,66138.0,,674
10455,Male,48,West,Savings,2023-04-16,EMI,15959.0,Default,418
12869,Female,52,East,Current,2024-11-05,EMI,20654.0,Default,745
12041,Male,45,West,Current,2023-12-03,EMI,31134.0,Approved,846
11773,Male,25,East,Savings,2023-05-21,EMI,55211.0,Default,350
12316,Male,38,East,Current,2024-10-31,Withdrawal,97529.0,Rejected,433
10610,Female,68,East,Current,2023-02-10,EMI,86504.0,Rejected,831
10168,Male,66,East,Savings,2024-02-11,Deposit,24461.0,Approved,899
10731,Male,18,North,Current,2024-12-02,Deposit,77990.0,,407
14382,Male,59,West,Current,2023-10-28,Loan,25870.0,Rejected,580
12075,Male,30,South,Savings,2023-07-01,Loan,13554.0,Rejected,767
14053,Male,29,South,Current,2023-03-04,EMI,54537.0,Default,522
14197,Male,42,East,Savings,2024-04-27,Loan,,Default,587
11623,Female,29,,Savings,2024-12-05,Loan,64131.0,Rejected,337
14527,Male,35,North,Current,2024-02-24,Deposit,47973.0,Rejected,341
10041,Male,58,South,Current,2023-12-14,EMI,47623.0,Default,391
12090,Male,39,South,Savings,2024-07-18,Loan,68541.0,Default,878
13925,Female,24,North,Current,2023-02-19,EMI,18751.0,Approved,572
12176,Male,49,South,Savings,2024-06-16,EMI,65442.0,Approved,780
10075,Male,40,North,Savings,2023-12-12,Deposit,30564.0,Default,717
14134,Female,25,North,Current,2024-11-27,Withdrawal,22938.0,Rejected,767
13020,Male,25,East,Savings,2023-12-10,Deposit,46588.0,Default,630
12658,Female,52,South,Current,2024-07-20,EMI,51711.0,Rejected,339
13181,Male,38,East,Savings,2023-10-14,Withdrawal,77591.0,Default,708
12077,Female,45,,Current,2023-07-28,Loan,79104.0,Rejected,418
10442,Female,32,South,Current,2024-03-20,Loan,43986.0,Approved,430
12052,Male,66,West,Current,2024-11-08,Loan,,Rejected,760
12542,Male,58,North,Savings,2023-12-05,Deposit,88359.0,Rejected,840
11302,Female,20,South,Savings,2024-03-02,Loan,31237.0,Rejected,558
13431,Male,68,South,Savings,2024-01-27,EMI,95426.0,Default,307
11305,Female,21,North,Savings,2024-06-10,EMI,41682.0,Rejected,410
10237,Female,54,,Savings,2023-03-14,EMI,63661.0,,516
14307,Female,22,North,Savings,2024-07-11,EMI,61635.0,Rejected,484
12600,Male,50,North,Savings,2024-11-06,EMI,42798.0,Default,618
12574,Male,54,South,Savings,2024-03-06,Loan,39682.0,Rejected,892
13281,Female,59,North,Current,2024-07-12,Loan,12891.0,Approved,710
13187,Male,35,North,Savings,2023-02-03,Withdrawal,44093.0,Default,322
13954,Male,43,South,Current,2023-05-03,Deposit,78678.0,Approved,701
12769,Male,52,West,Current,2024-07-18,Withdrawal,4794.0,Approved,333
12107,Male,64,North,Savings,2023-05-16,Loan,4543.0,Approved,670
12680,Male,41,South,Current,2024-10-31,Deposit,15096.0,Approved,358
12762,Male,63,East,Current,2024-10-30,EMI,83424.0,Default,433
11388,Female,55,South,Current,2023-08-30,Deposit,10495.0,Rejected,363
14841,Female,56,West,Current,2023-04-16,Withdrawal,94104.0,Rejected,887
14666,Female,21,North,Current,2024-02-05,EMI,26579.0,Default,884
11280,Female,39,East,Current,2024-11-13,Deposit,40935.0,Default,451
13989,Male,34,North,Current,2024-05-19,Withdrawal,1544.0,Default,481
11556,Male,67,North,Savings,2023-11-26,EMI,41834.0,Rejected,656
13191,Female,57,,Current,2023-04-08,Deposit,88941.0,Approved,833
14836,Female,67,West,Savings,2023-08-28,Withdrawal,72980.0,Approved,318
13595,Male,50,West,Current,2023-04-22,EMI,12423.0,Approved,506
11921,Male,36,East,Savings,2023-07-06,Withdrawal,21311.0,Approved,530
10514,Female,18,East,Current,2024-02-24,Loan,39921.0,Default,430
11309,Male,60,West,Savings,2024-08-04,Deposit,41205.0,Rejected,339
10915,Female,36,North,Savings,2023-01-01,Loan,,Default,718
13453,Female,57,West,Current,2024-07-04,Withdrawal,35533.0,Default,730
13696,Male,46,North,Savings,2024-08-18,Loan,11624.0,Rejected,584
13157,Female,61,South,Savings,2024-07-26,EMI,29754.0,Approved,571
12199,Female,25,North,Current,2024-07-21,EMI,22649.0,Default,870
10775,Female,66,South,Savings,2023-07-21,Deposit,59084.0,Approved,865
10944,Male,39,West,Savings,2024-01-10,Deposit,46984.0,Rejected,756
10823,Female,33,South,Savings,2024-01-20,Loan,29794.0,Default,401
10165,Female,66,South,Current,2024-10-10,Withdrawal,29082.0,,501
13984,Female,26,North,Savings,2024-06-30,Loan,28141.0,Approved,876
12539,Female,67,North,Savings,2024-08-03,Withdrawal,3424.0,Approved,414
14923,Female,46,North,Savings,2024-02-01,Deposit,55470.0,Approved,712
11312,Female,47,South,Savings,2024-11-21,Loan,92217.0,Approved,818
14687,Male,48,South,Current,2024-09-25,Deposit,24838.0,Rejected,366
14308,Female,51,North,Current,2023-07-05,Deposit,8943.0,Default,399
14788,Male,69,North,Current,2023-01-10,EMI,21700.0,Default,593
13301,Female,52,East,Savings,2023-03-31,Withdrawal,29672.0,Approved,541
13311,Male,30,North,Current,2024-11-23,EMI,34622.0,Default,311
10328,Male,45,North,Savings,2024-07-15,Loan,35833.0,,788
12491,Male,49,North,Savings,2024-01-04,Withdrawal,60398.0,Approved,880
14831,Male,23,South,Savings,2023-06-10,EMI,7775.0,Rejected,845
10833,Male,28,West,Savings,2023-09-18,Loan,40128.0,Default,627
13080,Male,45,West,Savings,2023-01-29,Deposit,,Approved,899
13463,Female,58,South,Current,2023-09-28,EMI,51736.0,Rejected,471
14528,Female,64,South,Savings,2023-01-29,Withdrawal,38729.0,Approved,889
10055,Male,47,North,Savings,2024-03-16,EMI,11556.0,Default,305
14065,Male,18,East,Savings,2023-07-23,Withdrawal,83119.0,Default,452
13452,Male,62,East,Savings,2023-03-01,EMI,77230.0,Approved,798
11902,Male,62,South,Savings,2024-10-17,Deposit,49024.0,Rejected,817
11482,Male,49,West,Current,2024-01-14,EMI,75332.0,Rejected,336
14151,Female,69,South,Savings,2024-10-29,Withdrawal,9255.0,Approved,518
13336,Male,24,North,Savings,2023-09-17,Withdrawal,11273.0,Rejected,636
10947,Male,38,West,Savings,2024-06-02,Deposit,65813.0,Approved,809
13294,Male,62,East,Savings,2023-08-18,Withdrawal,35946.0,Rejected,820
12162,Male,37,South,Current,2024-07-23,Loan,21929.0,Default,726
13058,Female,40,North,Current,2023-09-19,EMI,82855.0,Default,441
10769,Female,32,West,Savings,2023-10-28,Deposit,1794.0,Default,839
14849,Female,23,North,Current,2024-01-14,Withdrawal,46820.0,Rejected,755
13496,Male,23,South,Savings,2024-07-15,EMI,22310.0,Approved,471
10286,Male,38,East,Current,2024-06-13,Deposit,,Rejected,790
13042,Female,60,South,Savings,2024-01-11,Deposit,90680.0,Default,463
14588,Male,22,West,Current,2023-01-10,EMI,90461.0,Approved,625
12333,Female,23,North,Current,2024-05-14,Deposit,54918.0,Rejected,695
12718,Male,62,East,Savings,2024-08-18,Withdrawal,,Default,877
12080,Female,56,East,Savings,2024-01-17,Deposit,84026.0,Rejected,379
13390,Female,66,West,Current,2024-05-30,Loan,13521.0,Rejected,310
10723,Female,65,South,Current,2024-01-25,Deposit,,Rejected,761
10952,Female,42,,Savings,2023-10-03,Deposit,69972.0,Default,565
14503,Male,50,South,Savings,2024-01-28,Deposit,5661.0,Approved,606
12263,Female,23,North,Current,2023-03-14,Loan,38972.0,Approved,401
10990,Female,26,North,Current,2024-08-21,Deposit,27730.0,Approved,426
13213,Female,54,North,Savings,2024-09-26,EMI,67918.0,,456
11760,Male,55,West,Savings,2023-01-13,Deposit,56344.0,Approved,821
14236,Female,43,East,Savings,2023-05-03,Deposit,84574.0,Approved,450
11725,Female,35,South,Current,2024-09-09,EMI,27414.0,Rejected,320
10342,Female,23,East,Savings,2024-11-04,Deposit,67606.0,Default,312
13702,Female,44,South,Savings,2023-10-17,EMI,20689.0,Approved,816
10689,Male,30,North,Current,2024-06-01,Deposit,53289.0,Default,650
13433,Male,65,North,Current,2024-08-10,Loan,13069.0,Approved,474
10967,Male,26,North,Savings,2023-03-07,Withdrawal,60207.0,Rejected,420
14874,Female,27,East,Savings,2024-01-13,Loan,32334.0,Approved,507
12204,Male,26,South,Savings,2024-09-08,Deposit,24826.0,Rejected,661
12714,Female,68,,Current,2023-09-02,Loan,91254.0,Default,768
14546,Male,37,West,Savings,2024-11-11,Withdrawal,72600.0,Rejected,454
13573,Female,60,North,Savings,2024-05-24,EMI,69095.0,Approved,544
11991,Female,58,South,Current,2024-07-27,Deposit,,Approved,638
14121,Female,55,West,Current,2024-01-24,Deposit,92354.0,Rejected,788
14231,Male,39,South,Current,2023-11-12,Withdrawal,3822.0,Rejected,877
14890,Male,58,North,Current,2023-05-10,EMI,14950.0,Rejected,880
13601,Male,33,West,Savings,2023-12-31,Loan,37312.0,Default,727
14707,Female,48,West,Current,2023-10-01,Deposit,67611.0,Default,758
13588,Female,41,North,Savings,2023-08-22,Withdrawal,35426.0,Default,546
14254,Female,63,East,Current,2024-06-11,Loan,47978.0,Default,737
10386,Female,57,East,Savings,2023-06-07,EMI,94614.0,Default,793
14507,Male,53,North,Savings,2024-07-08,Loan,2898.0,Default,305
14709,Female,56,West,Savings,2024-10-14,EMI,34469.0,Approved,569
10537,Female,57,North,Savings,2023-11-09,Withdrawal,5447.0,Default,834
14810,Female,57,East,Savings,2024-03-01,Withdrawal,17010.0,Default,402
14213,Male,65,South,Savings,2023-10-04,EMI,87069.0,Approved,797
13508,Male,41,North,Current,2024-01-03,Deposit,48470.0,Rejected,811
10202,Female,23,West,Current,2023-07-11,Withdrawal,12333.0,Default,639
11333,Male,52,South,Savings,2023-10-09,EMI,95547.0,Approved,512
13503,Male,20,West,Current,2023-12-21,EMI,3976.0,Default,677
12709,Female,62,West,Savings,2023-08-07,Deposit,25541.0,Rejected,506
14022,Male,44,North,Savings,2024-10-13,Loan,18798.0,Default,602
11855,Female,48,East,Current,2023-01-25,EMI,83757.0,Default,694
14609,Female,52,North,Current,2023-02-21,Withdrawal,86877.0,Default,664
12873,Male,53,West,Savings,2023-11-04,EMI,19982.0,Default,410
13031,Male,24,North,Savings,2023-10-12,Withdrawal,95786.0,Approved,601
11206,Female,64,East,Savings,2023-03-30,Loan,53693.0,Approved,654
11646,Male,37,,Savings,2023-10-25,Withdrawal,61539.0,Approved,419
13418,Female,42,West,Current,2023-08-19,Deposit,52701.0,Approved,733
13477,Male,20,West,Savings,2023-02-03,Deposit,70445.0,Default,454
12862,Female,43,North,Current,2023-06-09,Deposit,13129.0,Rejected,669
11793,Male,39,West,Savings,2024-04-26,Deposit,98270.0,Rejected,560
13798,Female,27,North,Current,2023-06-20,Withdrawal,51641.0,Rejected,545
13369,Male,22,South,Current,2024-08-11,Loan,59769.0,Approved,676
13368,Female,37,West,Current,2024-11-06,Loan,7609.0,Default,414
13534,Female,54,West,Current,2023-05-18,EMI,34712.0,,537
14530,Male,46,South,Savings,2023-12-14,Withdrawal,,Approved,744
13450,Female,52,South,Current,2023-12-30,Withdrawal,92435.0,Approved,843
10604,Female,28,East,Savings,2024-07-17,Loan,89424.0,Rejected,522
13057,Male,53,North,Current,2024-09-27,Deposit,4658.0,Rejected,880
14895,Male,62,North,Savings,2024-05-14,Deposit,,Rejected,705
10127,Female,36,East,Savings,2023-02-05,Withdrawal,2132.0,Rejected,891
13877,Male,26,West,Savings,2024-08-02,EMI,80837.0,Rejected,393
12936,Male,38,North,Current,2023-03-15,Withdrawal,23744.0,Default,660
13532,Female,19,East,Savings,2024-07-30,Loan,37102.0,Approved,607
12731,Male,69,,Savings,2024-02-09,EMI,67036.0,Default,330
10828,Female,33,West,Current,2024-11-20,EMI,,Default,359
11640,Female,41,South,Current,2023-10-01,Loan,43368.0,Approved,725
10985,Female,45,East,Current,2024-08-23,EMI,61843.0,Approved,750
13282,Male,27,North,Current,2024-04-04,Deposit,94298.0,Approved,728
14923,Female,46,North,Savings,2024-02-01,Deposit,55470.0,Approved,712
12189,Female,33,South,Savings,2023-09-27,Loan,50060.0,Rejected,592
14754,Female,38,East,Current,2024-01-06,Withdrawal,84744.0,Default,847
12444,Female,51,North,Savings,2024-09-24,Withdrawal,26836.0,,431
10363,Male,25,,Current,2024-06-05,Loan,14627.0,Rejected,735
12350,Female,24,South,Current,2024-06-09,EMI,24426.0,Default,670
10346,Male,42,West,Savings,2023-01-17,Loan,27082.0,Approved,656
10815,Female,39,West,Savings,2023-02-24,Withdrawal,42607.0,Rejected,619
13206,Female,57,West,Current,2023-01-19,Loan,8322.0,Rejected,637
14291,Male,48,South,Savings,2023-07-25,Withdrawal,35055.0,Approved,467
14943,Female,52,West,Current,2023-05-29,Loan,5991.0,Approved,582
13326,Female,54,East,Savings,2023-09-14,EMI,60424.0,Default,755
14107,Female,39,South,Current,2024-02-27,Deposit,,Rejected,594
12117,Male,62,North,Savings,2024-07-19,Deposit,32594.0,Default,388
11835,Female,67,East,Current,2023-11-04,Deposit,72473.0,Approved,358
10794,Female,18,North,Savings,2023-09-01,Loan,70814.0,Approved,389
10326,Female,18,West,Current,2023-10-30,EMI,18565.0,Rejected,421
12675,Male,40,South,Current,2024-11-08,Loan,57437.0,Approved,739
10095,Female,55,East,Current,2023-03-22,Withdrawal,38867.0,Rejected,817
14226,Female,61,South,Savings,2024-01-31,EMI,68434.0,Rejected,660
13757,Male,44,North,Current,2024-09-27,Deposit,33835.0,Rejected,721
12892,Male,63,North,Current,2024-03-16,Deposit,66524.0,Rejected,444
12372,Female,40,East,Savings,2024-05-05,EMI,36916.0,Rejected,436
14280,Male,66,North,Current,2024-08-07,Withdrawal,59028.0,Default,615
14571,Female,64,East,Savings,2023-02-17,Withdrawal,23791.0,Rejected,800
13229,Male,19,West,Savings,2024-01-24,Loan,51467.0,Default,755
12854,Female,50,West,Savings,2024-08-30,EMI,7586.0,Rejected,445
12913,Female,43,West,Current,2023-05-03,Loan,65120.0,Approved,432
11866,Female,28,West,Current,2023-08-05,Withdrawal,76614.0,Approved,803
11858,Male,47,East,Current,2024-02-01,Deposit,84401.0,Default,484
12646,Male,50,East,Savings,2023-10-03,Withdrawal,50577.0,Rejected,488
12244,Female,54,North,Current,2023-08-06,Loan,78902.0,Approved,337
12337,Male,64,South,Current,2023-11-17,Deposit,10319.0,Approved,627
10951,Male,47,East,Savings,2023-10-29,Withdrawal,73454.0,Rejected,350
13069,Female,45,North,Current,2024-12-11,EMI,57820.0,Approved,896
11121,Female,53,West,Current,2023-04-30,Deposit,69737.0,Rejected,631
12598,Male,42,South,Current,2023-11-11,Loan,72114.0,Rejected,647
12205,Male,56,South,Current,2024-04-18,Deposit,25729.0,Approved,559
10420,Female,64,South,Savings,2024-06-05,Deposit,98519.0,Default,571
10923,Male,20,West,Current,2024-05-06,Withdrawal,72129.0,Approved,520
11255,Male,58,West,Savings,2023-08-21,Loan,94779.0,Rejected,335
10478,Female,33,West,Current,2023-08-12,EMI,1029.0,Rejected,881
12036,Female,40,South,Current,2024-06-27,Deposit,38602.0,Rejected,807
11203,Female,20,North,Current,2023-06-16,Deposit,88951.0,Rejected,584
12627,Female,24,West,Savings,2023-04-05,Loan,45899.0,Approved,348
14966,Female,67,South,Savings,2024-02-24,Deposit,83138.0,Rejected,358
11971,Male,51,East,Current,2023-01-30,Deposit,33227.0,Approved,561
13111,Male,67,North,Current,2024-11-28,Deposit,27644.0,Approved,475
14019,Male,36,North,Current,2024-02-12,Withdrawal,78702.0,Rejected,321
12152,Male,61,East,Savings,2024-09-26,Withdrawal,22747.0,Default,487
13688,Female,36,North,Current,2024-02-12,Withdrawal,31845.0,Rejected,771
11998,Male,67,East,Savings,2023-04-17,Deposit,67137.0,Rejected,813
14034,Female,26,North,Current,2024-12-14,Withdrawal,9048.0,Default,693
13055,Male,31,East,Current,2023-09-27,Withdrawal,37326.0,Approved,506
11249,Female,45,South,Savings,2024-11-27,Withdrawal,52548.0,Approved,508
12193,Female,45,West,Savings,2023-09-29,Withdrawal,45456.0,Default,326
12713,Female,21,South,Savings,2024-11-15,Deposit,63323.0,Rejected,806
10993,Female,36,West,Savings,2023-01-16,Withdrawal,,Approved,781
12191,Female,62,North,Current,2023-06-13,EMI,21836.0,Rejected,496
13763,Male,44,North,Savings,2023-03-19,Loan,46788.0,Rejected,857
13598,Male,58,North,Current,2024-07-16,Deposit,45156.0,Approved,534
11319,Female,51,East,Savings,2023-02-24,EMI,49522.0,Default,732
11864,Female,61,North,Current,2023-10-01,EMI,89301.0,Approved,302
12344,Male,19,North,Current,2024-06-21,EMI,13651.0,Approved,867
12450,Male,24,,Savings,2023-04-24,Deposit,76630.0,Approved,718
12137,Female,43,South,Savings,2024-04-10,Withdrawal,55979.0,,413
11066,Male,35,North,Savings,2023-08-23,Withdrawal,85448.0,Approved,879
11688,Male,63,South,Savings,2024-07-28,Deposit,77043.0,Default,830
14228,Female,35,North,Current,2023-07-31,Withdrawal,97824.0,Rejected,728
12622,Male,33,West,Savings,2023-07-31,EMI,10849.0,Default,451
10078,Female,63,West,Savings,2023-01-17,EMI,23499.0,Rejected,766
12899,Female,47,North,Current,2023-11-24,Withdrawal,57195.0,Approved,406
11315,Female,66,East,Savings,2024-02-27,Deposit,16430.0,Rejected,422
14509,Female,27,West,Current,2024-07-07,Loan,41068.0,Rejected,750
10873,Female,43,East,Savings,2024-09-05,Withdrawal,83537.0,Rejected,870
13851,Female,41,North,Savings,2023-01-08,Loan,89958.0,Default,737
14935,Female,63,South,Current,2024-01-22,Withdrawal,86778.0,Default,816
12966,Male,19,North,Savings,2023-12-27,Deposit,41831.0,Default,867
13392,Male,33,East,Savings,2023-08-24,Loan,39221.0,Default,694
12561,Female,19,North,Current,2023-10-21,Loan,53047.0,Approved,532
10805,Female,33,West,Savings,2024-03-12,Loan,81641.0,Rejected,335
12636,Female,51,North,Current,2024-12-04,EMI,73852.0,Default,667
13531,Female,44,West,Savings,2023-10-07,Deposit,,Default,437
10376,Female,51,North,Current,2024-04-16,EMI,30063.0,Default,874
11909,Female,28,West,Current,2024-01-24,Loan,73277.0,Approved,678
14468,Female,59,East,Current,2023-08-22,EMI,68777.0,,651
14516,Female,45,East,Current,2024-02-04,Deposit,53872.0,,568
14028,Male,28,North,Savings,2023-06-23,Loan,64571.0,Rejected,601
11605,Female,40,East,Current,2023-04-26,Loan,76692.0,Approved,673
11119,Male,49,,Savings,2023-05-01,Withdrawal,98135.0,Default,539
13678,Female,35,East,Current,2024-11-22,EMI,66355.0,Default,652
13491,Male,67,East,Savings,2023-11-30,Withdrawal,20465.0,Default,450
11725,Female,35,South,Current,2024-09-09,EMI,27414.0,Rejected,320
12959,Male,35,East,Savings,2023-07-23,EMI,94439.0,Approved,757
11995,Male,51,West,Current,2024-10-10,Withdrawal,86621.0,Approved,519
14864,Male,67,South,Current,2024-10-08,Deposit,69146.0,Approved,424
14663,Male,31,South,Savings,2023-08-15,Loan,12679.0,Approved,546
12377,Male,62,North,Current,2023-04-06,EMI,66364.0,Default,556
11343,Male,46,West,Current,2024-07-20,EMI,4311.0,Approved,414
10321,Female,60,South,Current,2023-08-10,Deposit,99697.0,Rejected,526
11620,Male,63,South,Current,2024-01-23,EMI,82863.0,Approved,627
13714,Female,34,East,Savings,2023-01-17,Loan,33693.0,Default,705
12061,Male,22,East,Current,2024-11-13,Deposit,89393.0,Approved,705
12220,Male,67,North,Current,2023-10-20,Deposit,81314.0,Default,719
11674,Male,55,West,Savings,2023-10-02,EMI,8739.0,Default,722
10261,Male,19,West,Current,2023-05-18,Loan,57843.0,Approved,880
14555,Male,68,South,Savings,2024-08-22,Loan,42941.0,Rejected,881
12040,Male,38,East,Savings,2024-04-28,Loan,53164.0,Default,484
10902,Female,39,North,Savings,2024-12-02,Deposit,44969.0,Approved,554
13745,Male,36,East,Current,2023-12-05,EMI,98407.0,Approved,735
12027,Male,38,North,Current,2023-01-27,Withdrawal,54912.0,Approved,617
14235,Female,24,North,Current,2023-08-21,EMI,14052.0,Approved,300
11918,Female,45,North,Savings,2024-08-21,Loan,47257.0,Approved,708
11829,Female,35,North,Savings,2024-09-28,Withdrawal,,Default,845
11574,Female,19,West,Current,2023-04-07,Deposit,13540.0,Default,746
14531,Male,36,North,Savings,2024-10-22,Deposit,98143.0,Rejected,673
14209,Female,41,East,Current,2024-02-21,Withdrawal,70551.0,Approved,584
10225,Female,28,North,Savings,2023-02-15,EMI,2891.0,Rejected,712
10724,Male,69,South,Current,2024-07-30,Withdrawal,60643.0,Approved,344
14625,Male,37,South,Current,2023-09-22,Withdrawal,64829.0,Default,494
11142,Male,34,North,Savings,2023-04-19,EMI,,Approved,513
12763,Male,69,North,Savings,2023-02-10,Deposit,46258.0,Default,307
10847,Female,58,North,Savings,2024-01-31,EMI,41067.0,Default,755
14290,Female,33,North,Current,2023-11-20,EMI,13516.0,Rejected,730
12552,Male,29,South,Current,2024-10-19,EMI,32734.0,Default,871
12929,Female,27,,Current,2024-07-23,Deposit,2634.0,Rejected,816
10118,Female,56,North,Savings,2023-12-13,Withdrawal,19456.0,Rejected,748
10646,Male,64,West,Current,2024-03-27,EMI,53563.0,Approved,530
10004,Male,21,South,Savings,2024-09-04,Withdrawal,45250.0,Approved,619
14171,Female,64,East,Current,2024-10-17,Loan,74528.0,Approved,856
10468,Male,65,South,Savings,2024-12-07,EMI,57782.0,Rejected,447
10006,Female,62,South,Savings,2024-09-10,Loan,84521.0,Default,568
10920,Female,47,North,Current,2024-09-18,Withdrawal,52586.0,Default,324
12596,Female,33,East,Savings,2023-06-27,EMI,37516.0,Approved,425
14325,Female,54,North,Current,2023-03-29,Deposit,,,362
11064,Male,32,East,Savings,2024-08-16,Loan,16817.0,Approved,391
12591,Female,53,South,Current,2024-03-25,Withdrawal,48143.0,,828
10243,Female,45,West,Savings,2023-11-25,Deposit,56900.0,Default,385
11161,Female,62,West,Current,2023-08-17,EMI,17291.0,Rejected,889
12871,Female,41,East,Savings,2024-11-21,Deposit,87613.0,Default,337
13736,Female,29,East,Savings,2023-09-21,Deposit,61673.0,Default,403
12398,Male,53,East,Savings,2024-01-13,Loan,46311.0,Rejected,515
13518,Male,32,West,Current,2024-11-12,Withdrawal,13891.0,Rejected,684
13422,Male,28,North,Current,2023-12-21,EMI,89228.0,Approved,666
12564,Male,53,South,Savings,2024-04-25,Deposit,2946.0,Approved,412
11606,Male,41,North,Current,2024-02-17,EMI,23453.0,Rejected,323
14977,Male,22,East,Current,2024-08-12,Loan,6456.0,Rejected,363
12325,Male,28,West,Current,2024-12-29,Loan,73796.0,Approved,812
12710,Female,37,South,Savings,2023-07-27,EMI,22803.0,Default,640
14535,Male,20,South,Current,2024-11-29,EMI,42206.0,Approved,834
11313,Male,60,South,Savings,2024-05-04,Deposit,,Rejected,391
13449,Female,21,North,Current,2023-03-24,EMI,48631.0,Approved,366
13813,Female,33,South,Current,2023-05-17,Deposit,63248.0,,868
