Customer_ID,Gender,Age,Region,Account_Type,Transaction_Date,Transaction_Type,Amount,Loan_Status,Credit_Score,year,month,day,age_group,amount_levl,Txn_Flow,Region_Encoded
14813,Female,52,South,Savings,2024-06-06,Deposit,37445.0,Default,459,2024,6,6,middle_age,medium,Credit,3
12049,Male,27,West,Current,2024-03-19,Loan,59900.0,0,557,2024,3,19,adult,high,Credit,4
14179,Female,35,North,Current,2024-02-12,Withdrawal,6044.0,Default,889,2024,2,12,adult,low,Debit,2
12725,Male,64,South,Savings,2023-09-26,Deposit,88719.0,Rejected,443,2023,9,26,senior,high,Credit,3
14661,Male,35,West,Current,2024-09-19,Loan,87889.0,Default,690,2024,9,19,adult,high,Credit,4
11461,Male,33,East,Savings,2024-12-10,Deposit,72441.0,Default,663,2024,12,10,adult,high,Credit,1
11669,Male,43,North,Savings,2023-10-13,EMI,24547.0,Default,537,2023,10,13,middle_age,medium,Debit,2
12757,Male,55,South,Savings,2024-03-18,Withdrawal,99511.0,Rejected,766,2024,3,18,middle_age,high,Debit,3
10405,Female,27,East,Current,2024-09-11,Loan,88114.0,Default,720,2024,9,11,adult,high,Credit,1
10385,Male,43,North,Current,2023-07-08,Loan,14706.0,Default,417,2023,7,8,middle_age,medium,Credit,2
14632,Male,64,0,Current,2023-12-13,EMI,97913.0,Default,842,2023,12,13,senior,high,Debit,0
12153,Male,32,South,Savings,2023-02-07,Withdrawal,89770.0,Approved,752,2023,2,7,adult,high,Debit,3
11634,Male,24,0,Current,2023-06-20,Deposit,99395.0,Approved,596,2023,6,20,young,high,Credit,0
14726,Male,20,East,Savings,2023-10-24,EMI,46318.0,Approved,313,2023,10,24,young,medium,Debit,1
13926,Female,63,South,Current,2023-10-22,EMI,71746.0,Rejected,829,2023,10,22,senior,high,Debit,3
14159,Female,51,North,Savings,2024-09-22,Withdrawal,51083.0,Rejected,593,2024,9,22,middle_age,high,Debit,2
10224,Female,61,North,Savings,2024-03-01,Withdrawal,61240.0,0,857,2024,3,1,senior,high,Debit,2
12194,Male,49,North,Current,2024-12-20,EMI,37380.0,Default,434,2024,12,20,middle_age,medium,Debit,2
13137,Female,69,West,Current,2023-02-17,Withdrawal,53634.0,Approved,312,2023,2,17,senior,high,Debit,4
14470,Male,30,West,Current,2024-11-24,EMI,61874.0,Approved,412,2024,11,24,adult,high,Debit,4
11825,Male,45,North,Current,2023-09-20,Deposit,17860.0,Default,323,2023,9,20,middle_age,medium,Credit,2
14741,Male,56,North,Savings,2024-12-08,Deposit,66480.0,Default,434,2024,12,8,middle_age,high,Credit,2
10798,Male,23,0,Savings,2024-09-21,Loan,5015.0,Approved,568,2024,9,21,young,low,Credit,0
12872,Female,36,West,Savings,2023-03-30,Withdrawal,70529.0,Default,781,2023,3,30,adult,high,Debit,4
10010,Female,25,South,Savings,2023-01-28,Deposit,41888.0,Rejected,556,2023,1,28,young,medium,Credit,3
11945,Male,57,South,Savings,2024-10-30,Withdrawal,60207.0,Approved,475,2024,10,30,middle_age,high,Debit,3
11839,Female,35,North,Savings,2023-07-23,EMI,18882.0,Default,666,2023,7,23,adult,medium,Debit,2
10256,Male,35,0,Current,2024-02-10,Withdrawal,17333.0,Default,556,2024,2,10,adult,medium,Debit,0
14486,Male,47,West,Current,2024-01-10,Deposit,2207.0,Approved,544,2024,1,10,middle_age,low,Credit,4
14648,Male,25,0,Current,2024-02-17,Loan,84990.0,0,711,2024,2,17,young,high,Credit,0
11582,Female,25,East,Savings,2023-07-08,EMI,59396.0,Default,641,2023,7,8,young,high,Debit,1
12957,Male,28,South,Current,2024-05-06,EMI,54092.0,Rejected,798,2024,5,6,adult,high,Debit,3
10925,Male,32,North,Savings,2023-11-07,EMI,50354.0,Approved,502,2023,11,7,adult,high,Debit,2
14568,Male,26,South,Current,2024-02-28,Deposit,31373.0,Default,615,2024,2,28,adult,medium,Credit,3
12509,Female,62,West,Current,2024-03-07,Deposit,0.0,Default,601,2024,3,7,senior,low,Credit,4
13776,Female,20,West,Savings,2024-12-30,Withdrawal,54408.0,Rejected,813,2024,12,30,young,high,Debit,4
14137,Female,38,North,Current,2024-08-21,Loan,60432.0,0,593,2024,8,21,adult,high,Credit,2
12780,Male,43,East,Savings,2024-01-22,EMI,54164.0,Rejected,694,2024,1,22,middle_age,high,Debit,1
10540,Female,65,0,Current,2024-05-04,Deposit,65823.0,Approved,307,2024,5,4,senior,high,Credit,0
12746,Female,56,South,Savings,2024-10-29,Withdrawal,27627.0,Rejected,894,2024,10,29,middle_age,medium,Debit,3
14638,Male,63,North,Savings,2024-05-29,Withdrawal,80044.0,Approved,715,2024,5,29,senior,high,Debit,2
14711,Male,23,East,Current,2024-07-15,EMI,94377.0,Approved,471,2024,7,15,young,high,Debit,1
11146,Female,20,West,Savings,2024-01-13,Deposit,20207.0,Approved,875,2024,1,13,young,medium,Credit,4
14469,Male,58,North,Savings,2024-02-12,Withdrawal,31639.0,Approved,545,2024,2,12,middle_age,medium,Debit,2
10668,Female,54,West,Savings,2023-04-14,Deposit,38203.0,Approved,407,2023,4,14,middle_age,medium,Credit,4
10358,Female,64,South,Savings,2023-02-27,Withdrawal,28987.0,Approved,847,2023,2,27,senior,medium,Debit,3
12832,Female,55,East,Current,2023-09-03,Loan,26939.0,Approved,678,2023,9,3,middle_age,medium,Credit,1
12784,Female,60,North,Current,2024-08-06,EMI,19059.0,Rejected,777,2024,8,6,middle_age,medium,Debit,2
11354,Female,39,South,Savings,2024-11-27,Withdrawal,58776.0,Rejected,592,2024,11,27,adult,high,Debit,3
10471,Male,67,South,Current,2024-02-23,Loan,2825.0,0,848,2024,2,23,senior,low,Credit,3
12704,Male,22,East,Savings,2024-12-08,Loan,39865.0,Default,844,2024,12,8,young,medium,Credit,1
13331,Male,29,North,Current,2023-08-08,Withdrawal,86898.0,Approved,882,2023,8,8,adult,high,Debit,2
13638,Male,60,0,Savings,2023-02-07,Withdrawal,34521.0,Approved,898,2023,2,7,middle_age,medium,Debit,0
11397,Male,63,East,Current,2024-10-25,Loan,66997.0,Approved,658,2024,10,25,senior,high,Credit,1
13585,Male,18,South,Current,2024-01-29,Withdrawal,27250.0,Default,496,2024,1,29,young,medium,Debit,3
14626,Female,18,West,Current,2024-04-02,EMI,70401.0,Default,373,2024,4,2,young,high,Debit,4
13377,Female,21,South,Savings,2023-07-21,Loan,33956.0,Default,426,2023,7,21,young,medium,Credit,3
11257,Female,61,East,Savings,2024-06-25,EMI,12809.0,Approved,326,2024,6,25,senior,medium,Debit,1
13513,Male,69,0,Savings,2024-08-18,Withdrawal,6973.0,Default,883,2024,8,18,senior,low,Debit,0
11251,Male,18,East,Current,2024-06-16,EMI,62365.0,Default,436,2024,6,16,young,high,Debit,1
14955,Male,19,South,Savings,2023-03-02,EMI,0.0,0,462,2023,3,2,young,low,Debit,3
14299,Male,50,West,Savings,2023-02-22,Loan,18843.0,Approved,879,2023,2,22,middle_age,medium,Credit,4
13285,Male,35,South,Current,2023-01-15,Loan,51294.0,Default,509,2023,1,15,adult,high,Credit,3
12934,Male,56,West,Savings,2024-09-09,Loan,26931.0,Rejected,539,2024,9,9,middle_age,medium,Credit,4
14176,Male,52,West,Savings,2023-05-10,EMI,61345.0,Default,388,2023,5,10,middle_age,high,Debit,4
12106,Female,25,West,Current,2024-10-15,Deposit,70177.0,Approved,519,2024,10,15,young,high,Credit,4
10134,Male,27,East,Savings,2023-03-10,EMI,49526.0,Rejected,760,2023,3,10,adult,medium,Debit,1
10929,Female,50,North,Current,2024-08-12,Deposit,98155.0,Approved,376,2024,8,12,middle_age,high,Credit,2
10824,Male,36,East,Savings,2023-07-17,Withdrawal,14091.0,Default,677,2023,7,17,adult,medium,Debit,1
14919,Male,68,East,Current,2024-05-06,Withdrawal,0.0,Default,560,2024,5,6,senior,low,Debit,1
11532,Female,61,North,Savings,2024-01-13,Deposit,60608.0,Approved,596,2024,1,13,senior,high,Credit,2
11215,Female,51,East,Current,2024-06-05,Deposit,91183.0,Approved,687,2024,6,5,middle_age,high,Credit,1
10505,Male,25,North,Current,2023-11-26,Withdrawal,84162.0,Default,346,2023,11,26,young,high,Debit,2
14286,Female,33,0,Current,2024-06-02,EMI,78354.0,Rejected,477,2024,6,2,adult,high,Debit,0
11997,Female,48,West,Savings,2024-02-11,Loan,42704.0,Default,503,2024,2,11,middle_age,medium,Credit,4
13073,Male,44,West,Savings,2024-11-15,EMI,81358.0,Approved,776,2024,11,15,middle_age,high,Debit,4
11959,Male,55,North,Current,2023-07-07,Loan,67153.0,Approved,790,2023,7,7,middle_age,high,Credit,2
11385,Male,55,East,Savings,2023-12-17,EMI,8304.0,Default,419,2023,12,17,middle_age,low,Debit,1
10895,Female,42,South,Current,2023-07-30,Deposit,24581.0,Approved,307,2023,7,30,middle_age,medium,Credit,3
10456,Male,47,South,Current,2024-07-01,Deposit,39751.0,Rejected,345,2024,7,1,middle_age,medium,Credit,3
14779,Male,57,North,Current,2024-02-03,Withdrawal,16419.0,Rejected,502,2024,2,3,middle_age,medium,Debit,2
13710,Male,18,North,Current,2024-04-01,Loan,52538.0,Default,333,2024,4,1,young,high,Credit,2
14269,Male,21,South,Savings,2023-12-02,Deposit,64737.0,Approved,795,2023,12,2,young,high,Credit,3
13523,Female,35,West,Savings,2023-07-18,EMI,99550.0,Default,465,2023,7,18,adult,high,Debit,4
14135,Male,38,North,Savings,2023-06-29,Withdrawal,0.0,Approved,807,2023,6,29,adult,low,Debit,2
13603,Male,40,North,Current,2024-11-28,Deposit,18085.0,Default,537,2024,11,28,adult,medium,Credit,2
10714,Female,51,West,Savings,2024-03-10,EMI,3594.0,0,650,2024,3,10,middle_age,low,Debit,4
14187,Female,69,West,Current,2023-10-24,EMI,14690.0,Default,836,2023,10,24,senior,medium,Debit,4
12215,Female,52,East,Current,2023-03-26,Deposit,31401.0,Approved,426,2023,3,26,middle_age,medium,Credit,1
12924,Male,48,West,Current,2023-08-16,Withdrawal,76827.0,Approved,624,2023,8,16,middle_age,high,Debit,4
11811,Female,25,South,Current,2024-08-22,Loan,41194.0,Default,372,2024,8,22,young,medium,Credit,3
13487,Female,41,North,Current,2023-12-12,Deposit,41326.0,Rejected,511,2023,12,12,middle_age,medium,Credit,2
13142,Male,51,West,Savings,2023-04-07,Loan,81483.0,Default,582,2023,4,7,middle_age,high,Credit,4
11828,Female,19,North,Current,2024-06-19,EMI,43559.0,Approved,400,2024,6,19,young,medium,Debit,2
11156,Male,63,0,Savings,2024-11-10,Loan,65948.0,Rejected,424,2024,11,10,senior,high,Credit,0
11325,Male,26,North,Current,2023-01-12,Withdrawal,15979.0,Default,342,2023,1,12,adult,medium,Debit,2
14313,Female,59,0,Savings,2024-10-27,EMI,3479.0,Approved,414,2024,10,27,middle_age,low,Debit,0
10511,Male,53,North,Current,2023-05-02,Withdrawal,0.0,Rejected,345,2023,5,2,middle_age,low,Debit,2
11681,Female,45,South,Current,2023-12-16,EMI,81684.0,Rejected,683,2023,12,16,middle_age,high,Debit,3
10500,Female,60,South,Current,2024-11-28,Deposit,45929.0,Approved,670,2024,11,28,middle_age,medium,Credit,3
14676,Male,48,East,Savings,2023-05-23,EMI,51486.0,Approved,632,2023,5,23,middle_age,high,Debit,1
11857,Male,69,South,Current,2023-08-10,Deposit,72997.0,Default,885,2023,8,10,senior,high,Credit,3
11389,Male,20,West,Current,2024-05-09,Withdrawal,25707.0,Default,759,2024,5,9,young,medium,Debit,4
13720,Female,32,North,Savings,2024-09-28,Loan,76477.0,Rejected,762,2024,9,28,adult,high,Credit,2
12387,Female,36,North,Current,2023-06-01,Withdrawal,41753.0,Default,806,2023,6,1,adult,medium,Debit,2
13237,Male,66,West,Current,2024-01-03,EMI,0.0,Default,819,2024,1,3,senior,low,Debit,4
11541,Male,18,North,Savings,2023-11-28,Loan,55232.0,Approved,778,2023,11,28,young,high,Credit,2
11218,Female,64,North,Savings,2024-03-07,Deposit,33308.0,Default,721,2024,3,7,senior,medium,Credit,2
12682,Male,46,West,Current,2023-06-30,Loan,8391.0,Rejected,818,2023,6,30,middle_age,low,Credit,4
12994,Female,46,South,Savings,2024-10-18,Withdrawal,19114.0,Rejected,580,2024,10,18,middle_age,medium,Debit,3
11192,Male,36,West,Savings,2023-03-28,Withdrawal,62463.0,Rejected,800,2023,3,28,adult,high,Debit,4
11543,Female,21,East,Savings,2024-06-15,Deposit,18279.0,Default,348,2024,6,15,young,medium,Credit,1
13302,Female,69,South,Savings,2024-08-13,Deposit,4756.0,Rejected,615,2024,8,13,senior,low,Credit,3
13325,Male,52,West,Savings,2023-06-26,EMI,39822.0,Default,302,2023,6,26,middle_age,medium,Debit,4
12540,Male,60,North,Savings,2023-06-29,Withdrawal,45344.0,Approved,746,2023,6,29,middle_age,medium,Debit,2
10954,Female,45,South,Savings,2023-10-21,Loan,91409.0,Default,386,2023,10,21,middle_age,high,Credit,3
14331,Male,32,South,Savings,2024-07-22,Deposit,91236.0,Default,609,2024,7,22,adult,high,Credit,3
10733,Male,68,East,Current,2023-01-06,Loan,69951.0,Default,798,2023,1,6,senior,high,Credit,1
11157,Female,69,East,Savings,2024-12-01,Withdrawal,58782.0,Rejected,363,2024,12,1,senior,high,Debit,1
13295,Female,26,South,Savings,2024-04-24,Loan,50884.0,Rejected,798,2024,4,24,adult,high,Credit,3
12157,Female,61,East,Savings,2023-03-08,Loan,34831.0,Approved,723,2023,3,8,senior,medium,Credit,1
11063,Male,54,South,Current,2023-08-22,Deposit,52205.0,Default,886,2023,8,22,middle_age,high,Credit,3
12617,Female,56,South,Current,2023-07-17,EMI,2267.0,Approved,381,2023,7,17,middle_age,low,Debit,3
11168,Female,61,East,Current,2024-09-16,Loan,33992.0,Approved,752,2024,9,16,senior,medium,Credit,1
13223,Female,28,North,Current,2024-06-10,EMI,0.0,0,797,2024,6,10,adult,low,Debit,2
13637,Male,67,South,Current,2023-08-08,Loan,88533.0,Approved,678,2023,8,8,senior,high,Credit,3
12939,Male,50,East,Current,2023-02-12,Withdrawal,50954.0,Approved,775,2023,2,12,middle_age,high,Debit,1
14492,Male,48,West,Current,2023-09-09,Withdrawal,54591.0,Approved,822,2023,9,9,middle_age,high,Debit,4
13141,Female,52,West,Savings,2023-01-30,Withdrawal,6565.0,Default,479,2023,1,30,middle_age,low,Debit,4
10144,Female,45,South,Savings,2024-02-14,Loan,8089.0,Default,673,2024,2,14,middle_age,low,Credit,3
13578,Male,51,North,Savings,2023-09-07,EMI,19113.0,0,427,2023,9,7,middle_age,medium,Debit,2
12783,Male,29,East,Current,2023-06-20,Withdrawal,59413.0,Approved,718,2023,6,20,adult,high,Debit,1
10718,Female,49,West,Current,2023-03-14,Loan,0.0,Default,782,2023,3,14,middle_age,low,Credit,4
11820,Male,64,East,Savings,2023-05-11,Withdrawal,74072.0,Rejected,313,2023,5,11,senior,high,Debit,1
12503,Male,43,North,Savings,2024-07-14,Loan,0.0,Approved,553,2024,7,14,middle_age,low,Credit,2
14361,Female,62,North,Savings,2024-09-07,Deposit,80091.0,Approved,766,2024,9,7,senior,high,Credit,2
14172,Male,50,East,Savings,2023-12-09,Withdrawal,27817.0,Default,371,2023,12,9,middle_age,medium,Debit,1
10396,Female,39,South,Savings,2024-12-28,Deposit,31539.0,Default,744,2024,12,28,adult,medium,Credit,3
14985,Female,43,North,Savings,2024-04-27,Withdrawal,83351.0,Rejected,696,2024,4,27,middle_age,high,Debit,2
14493,Male,69,East,Current,2024-01-09,Deposit,8591.0,Rejected,598,2024,1,9,senior,low,Credit,1
11366,Female,47,North,Current,2023-03-26,EMI,76018.0,Rejected,736,2023,3,26,middle_age,high,Debit,2
14698,Male,19,South,Savings,2023-05-24,EMI,81067.0,Default,308,2023,5,24,young,high,Debit,3
10596,Female,34,East,Savings,2024-02-02,Loan,71220.0,Rejected,879,2024,2,2,adult,high,Credit,1
13953,Female,50,West,Savings,2023-09-08,Withdrawal,59236.0,Default,657,2023,9,8,middle_age,high,Debit,4
12915,Male,23,South,Current,2024-10-28,Deposit,23622.0,Approved,802,2024,10,28,young,medium,Credit,3
12327,Female,66,West,Current,2023-07-28,Deposit,2915.0,Approved,875,2023,7,28,senior,low,Credit,4
13767,Female,33,West,Current,2023-10-31,EMI,13202.0,Default,463,2023,10,31,adult,medium,Debit,4
13441,Male,49,West,Savings,2023-06-23,Withdrawal,34457.0,Rejected,486,2023,6,23,middle_age,medium,Debit,4
13852,Male,26,East,Savings,2023-06-21,EMI,77181.0,Default,711,2023,6,21,adult,high,Debit,1
14133,Female,27,North,Savings,2023-09-14,EMI,44263.0,Rejected,583,2023,9,14,adult,medium,Debit,2
14731,Female,20,North,Current,2023-10-06,Loan,45696.0,Rejected,308,2023,10,6,young,medium,Credit,2
12144,Male,67,East,Current,2024-12-02,Deposit,84668.0,Approved,684,2024,12,2,senior,high,Credit,1
11572,Female,30,South,Savings,2024-11-27,EMI,8782.0,Rejected,441,2024,11,27,adult,low,Debit,3
11123,Male,59,North,Savings,2024-06-13,Loan,63546.0,Rejected,855,2024,6,13,middle_age,high,Credit,2
12787,Female,63,East,Savings,2023-06-08,Loan,68852.0,Rejected,319,2023,6,8,senior,high,Credit,1
12968,Male,23,West,Savings,2023-01-31,Loan,35030.0,Approved,353,2023,1,31,young,medium,Credit,4
12505,Female,57,East,Savings,2023-05-09,Withdrawal,70833.0,Rejected,652,2023,5,9,middle_age,high,Debit,1
13466,Female,50,East,Savings,2024-02-19,EMI,82951.0,Approved,824,2024,2,19,middle_age,high,Debit,1
10676,Male,20,South,Current,2024-05-14,Deposit,84492.0,Default,322,2024,5,14,young,high,Credit,3
12809,Male,43,East,Savings,2024-03-11,EMI,35396.0,Rejected,666,2024,3,11,middle_age,medium,Debit,1
13349,Female,48,North,Current,2024-11-22,Loan,47275.0,Approved,698,2024,11,22,middle_age,medium,Credit,2
10729,Male,55,North,Savings,2023-09-16,Withdrawal,68902.0,Rejected,865,2023,9,16,middle_age,high,Debit,2
10413,Female,64,East,Savings,2023-07-07,EMI,65802.0,Default,332,2023,7,7,senior,high,Debit,1
13147,Female,30,West,Current,2023-09-16,Loan,3422.0,Default,832,2023,9,16,adult,low,Credit,4
11517,Male,66,North,Savings,2023-01-14,EMI,61064.0,Rejected,532,2023,1,14,senior,high,Debit,2
10826,Female,35,South,Current,2023-07-22,EMI,88108.0,Default,637,2023,7,22,adult,high,Debit,3
13268,Male,35,East,Current,2024-07-29,EMI,73168.0,Default,513,2024,7,29,adult,high,Debit,1
13975,Female,61,South,Savings,2024-10-09,EMI,43423.0,Rejected,540,2024,10,9,senior,medium,Debit,3
10617,Male,57,West,Savings,2024-11-15,Deposit,39941.0,Default,334,2024,11,15,middle_age,medium,Credit,4
10115,Male,31,South,Current,2024-12-28,Deposit,45469.0,Default,441,2024,12,28,adult,medium,Credit,3
10418,Female,18,0,Savings,2023-08-24,Loan,41566.0,Default,514,2023,8,24,young,medium,Credit,0
13070,Female,35,East,Savings,2024-01-07,Deposit,96443.0,Rejected,347,2024,1,7,adult,high,Credit,1
11626,Male,59,South,Current,2023-05-07,EMI,77859.0,Rejected,551,2023,5,7,middle_age,high,Debit,3
14186,Female,40,South,Current,2023-10-17,Deposit,70058.0,Default,825,2023,10,17,adult,high,Credit,3
12897,Female,21,South,Current,2024-12-10,Withdrawal,50190.0,Rejected,351,2024,12,10,young,high,Debit,3
14816,Female,43,South,Current,2024-12-28,EMI,33229.0,Default,444,2024,12,28,middle_age,medium,Debit,3
12083,Male,64,0,Current,2024-04-27,Withdrawal,33740.0,Approved,609,2024,4,27,senior,medium,Debit,0
10754,Female,23,East,Savings,2023-06-21,EMI,62826.0,Approved,313,2023,6,21,young,high,Debit,1
12547,Female,42,South,Savings,2023-03-23,EMI,24031.0,Default,830,2023,3,23,middle_age,medium,Debit,3
13970,Female,50,East,Savings,2024-03-16,Loan,71357.0,Approved,532,2024,3,16,middle_age,high,Credit,1
13374,Male,33,West,Savings,2024-08-01,Loan,63678.0,Default,722,2024,8,1,adult,high,Credit,4
14108,Female,38,North,Savings,2023-04-10,Loan,39180.0,Rejected,351,2023,4,10,adult,medium,Credit,2
12445,Female,30,West,Savings,2023-01-24,Loan,95090.0,Rejected,605,2023,1,24,adult,high,Credit,4
14381,Female,63,East,Savings,2024-07-13,Deposit,41765.0,0,807,2024,7,13,senior,medium,Credit,1
11067,Male,51,East,Savings,2024-01-22,Withdrawal,70853.0,Approved,375,2024,1,22,middle_age,high,Debit,1
13914,Male,50,West,Savings,2024-03-25,Withdrawal,88702.0,Default,761,2024,3,25,middle_age,high,Debit,4
13499,Female,67,East,Savings,2023-11-30,EMI,10764.0,Approved,439,2023,11,30,senior,medium,Debit,1
12739,Female,60,East,Current,2024-06-06,Deposit,70468.0,Approved,691,2024,6,6,middle_age,high,Credit,1
14001,Female,33,North,Savings,2024-02-27,Loan,75397.0,0,695,2024,2,27,adult,high,Credit,2
11569,Male,45,West,Current,2023-06-05,Withdrawal,2363.0,Approved,826,2023,6,5,middle_age,low,Debit,4
13747,Female,23,North,Savings,2024-10-13,Deposit,89333.0,Default,700,2024,10,13,young,high,Credit,2
14782,Female,34,South,Savings,2024-01-18,Withdrawal,46854.0,Approved,866,2024,1,18,adult,medium,Debit,3
10852,Female,47,North,Savings,2024-10-24,Loan,26262.0,Approved,455,2024,10,24,middle_age,medium,Credit,2
13547,Male,60,South,Current,2023-11-04,Loan,48659.0,Rejected,592,2023,11,4,middle_age,medium,Credit,3
10896,Female,52,South,Savings,2024-12-17,EMI,96672.0,Default,452,2024,12,17,middle_age,high,Debit,3
14593,Female,46,West,Current,2023-08-09,Withdrawal,17550.0,Approved,785,2023,8,9,middle_age,medium,Debit,4
10336,Female,59,West,Savings,2024-12-15,Withdrawal,29134.0,Default,627,2024,12,15,middle_age,medium,Debit,4
12840,Male,24,West,Savings,2024-08-30,Loan,59103.0,Default,400,2024,8,30,young,high,Credit,4
14612,Female,18,North,Current,2024-10-01,EMI,97589.0,Approved,566,2024,10,1,young,high,Debit,2
11349,Female,38,South,Savings,2024-09-20,EMI,63233.0,Default,815,2024,9,20,adult,high,Debit,3
11016,Female,57,West,Savings,2023-03-19,Loan,58399.0,Rejected,368,2023,3,19,middle_age,high,Credit,4
12817,Female,52,West,Current,2023-12-11,EMI,26642.0,Rejected,422,2023,12,11,middle_age,medium,Debit,4
11632,Male,51,South,Savings,2023-10-06,Loan,88526.0,Default,587,2023,10,6,middle_age,high,Credit,3
12490,Male,45,East,Current,2024-03-27,Loan,25489.0,Approved,675,2024,3,27,middle_age,medium,Credit,1
13731,Female,19,West,Current,2024-06-10,Deposit,77620.0,Rejected,747,2024,6,10,young,high,Credit,4
13252,Male,46,East,Savings,2023-08-09,EMI,95263.0,Rejected,485,2023,8,9,middle_age,high,Debit,1
14776,Female,23,North,Current,2023-03-18,Loan,75922.0,Default,876,2023,3,18,young,high,Credit,2
12071,Male,61,North,Current,2024-08-22,Loan,0.0,Default,361,2024,8,22,senior,low,Credit,2
14453,Male,53,South,Current,2023-01-04,Deposit,70098.0,Rejected,703,2023,1,4,middle_age,high,Credit,3
11636,Male,51,West,Savings,2023-11-24,Withdrawal,85256.0,Rejected,691,2023,11,24,middle_age,high,Debit,4
14647,Female,61,East,Savings,2023-08-04,Withdrawal,53214.0,Rejected,403,2023,8,4,senior,high,Debit,1
12480,Male,21,South,Current,2023-09-22,Deposit,10795.0,Default,680,2023,9,22,young,medium,Credit,3
12266,Male,18,North,Current,2024-07-15,Deposit,67220.0,Default,840,2024,7,15,young,high,Credit,2
12960,Male,21,West,Current,2023-01-25,EMI,56604.0,Rejected,412,2023,1,25,young,high,Debit,4
14879,Male,35,South,Savings,2024-01-26,Loan,40440.0,Approved,348,2024,1,26,adult,medium,Credit,3
13060,Female,23,East,Current,2023-02-18,EMI,38548.0,Default,570,2023,2,18,young,medium,Debit,1
12142,Female,23,North,Savings,2024-10-25,Deposit,69367.0,Approved,714,2024,10,25,young,high,Credit,2
13119,Female,31,North,Savings,2024-09-12,Deposit,4017.0,Rejected,528,2024,9,12,adult,low,Credit,2
14872,Male,68,East,Savings,2024-10-08,Loan,52759.0,Approved,356,2024,10,8,senior,high,Credit,1
14046,Male,25,East,Current,2023-11-22,Deposit,15975.0,Rejected,548,2023,11,22,young,medium,Credit,1
13357,Female,19,0,Savings,2023-01-14,Deposit,52894.0,Default,366,2023,1,14,young,high,Credit,0
12745,Male,65,North,Savings,2024-01-22,Withdrawal,43836.0,0,488,2024,1,22,senior,medium,Debit,2
13507,Female,51,South,Current,2023-06-17,Withdrawal,42387.0,Approved,896,2023,6,17,middle_age,medium,Debit,3
11680,Female,28,South,Current,2023-05-25,Loan,0.0,Default,753,2023,5,25,adult,low,Credit,3
14250,Male,27,South,Savings,2023-07-15,Withdrawal,0.0,Default,636,2023,7,15,adult,low,Debit,3
13148,Male,40,South,Savings,2023-04-17,Loan,30060.0,Rejected,315,2023,4,17,adult,medium,Credit,3
12295,Female,62,South,Savings,2023-10-29,Deposit,14891.0,Approved,599,2023,10,29,senior,medium,Credit,3
10581,Female,21,South,Current,2023-02-26,Deposit,48879.0,Rejected,462,2023,2,26,young,medium,Credit,3
11471,Male,65,East,Savings,2023-04-28,EMI,91122.0,Approved,695,2023,4,28,senior,high,Debit,1
14071,Male,51,North,Current,2023-07-13,Loan,24184.0,Default,738,2023,7,13,middle_age,medium,Credit,2
13344,Female,46,East,Current,2024-05-02,EMI,40215.0,Rejected,583,2024,5,2,middle_age,medium,Debit,1
14584,Female,62,East,Current,2024-03-02,Withdrawal,63309.0,Approved,330,2024,3,2,senior,high,Debit,1
13673,Male,51,North,Current,2023-09-25,Withdrawal,15272.0,Default,715,2023,9,25,middle_age,medium,Debit,2
10560,Female,24,West,Savings,2024-10-22,Withdrawal,0.0,Approved,761,2024,10,22,young,low,Debit,4
12850,Female,67,West,Savings,2023-11-25,EMI,8071.0,Default,832,2023,11,25,senior,low,Debit,4
10513,Male,47,North,Savings,2023-11-30,Deposit,78391.0,Default,322,2023,11,30,middle_age,high,Credit,2
14730,Male,68,North,Savings,2024-09-23,Loan,36228.0,Approved,401,2024,9,23,senior,medium,Credit,2
11082,Male,55,West,Savings,2023-02-18,Withdrawal,93525.0,Rejected,688,2023,2,18,middle_age,high,Debit,4
11665,Male,30,West,Current,2024-10-25,Loan,35229.0,Rejected,590,2024,10,25,adult,medium,Credit,4
11013,Female,60,East,Current,2023-08-31,EMI,18383.0,Approved,420,2023,8,31,middle_age,medium,Debit,1
11932,Female,66,West,Current,2023-11-26,Deposit,6622.0,Default,799,2023,11,26,senior,low,Credit,4
11151,Male,64,West,Savings,2024-06-05,Withdrawal,63582.0,Rejected,341,2024,6,5,senior,high,Debit,4
12839,Male,59,East,Current,2023-03-13,EMI,59144.0,Default,315,2023,3,13,middle_age,high,Debit,1
10117,Male,46,South,Savings,2024-12-06,Deposit,61861.0,Rejected,312,2024,12,6,middle_age,high,Credit,3
10741,Male,49,South,Savings,2023-01-10,Deposit,84816.0,0,698,2023,1,10,middle_age,high,Credit,3
14954,Female,68,East,Current,2024-10-12,Withdrawal,54846.0,Rejected,612,2024,10,12,senior,high,Debit,1
13676,Male,47,North,Current,2023-08-30,Deposit,3566.0,Default,377,2023,8,30,middle_age,low,Credit,2
10831,Male,66,West,Current,2023-12-06,EMI,7733.0,Rejected,418,2023,12,6,senior,low,Debit,4
10120,Male,18,East,Current,2023-10-31,Withdrawal,66633.0,Approved,431,2023,10,31,young,high,Debit,1
14753,Male,36,North,Current,2023-08-21,Withdrawal,91891.0,Approved,584,2023,8,21,adult,high,Debit,2
14927,Male,55,East,Current,2024-04-20,Withdrawal,77668.0,Approved,446,2024,4,20,middle_age,high,Debit,1
